geonlp_id,entry_id,body,body_kana,hypernym,ne_class,latitude,longitude,県コード,水系コード,河川コード,区間種別
"Fqu055","010100000000","見森の沢川",,"北海道","河川湖沼/河川","43.8979876848665","141.612300231928","01","010000","0100000000","0"
"nmsSN8","010100010001","ウエンナイ川","ウエンナイガワ","北海道","河川湖沼/河川","45.3668999912943","141.690022394799","01","010001","0100010001","4"
"5irLvb","010100010002","一の沢川",,"北海道/ウエンナイ川","河川湖沼/河川","45.3840990920148","141.721165703715","01","010001","0100010002","4"
"NeqEde","010100010003","二の沢川",,"北海道/ウエンナイ川","河川湖沼/河川","45.381785546004","141.707099344872","01","010001","0100010003","4"
"vapwVh","010100020000","四の沢左沢川",,"北海道","河川湖沼/河川","45.3184399143154","141.962759220131","01","010002","0100020000","4"
"d6opDk","010100020001","声問川",,"北海道","河川湖沼/河川","45.2870258063461","141.806921004388","01","010002","0100020001","3"
"V2niln","010100020002","パンケシュプナイ川","パンケシュプナイガワ","北海道/声問川","河川湖沼/河川","45.3144013142265","141.831594136714","01","010002","0100020002","4"
"CYmb3q","010100020003","タツニウシュナイ川","タツニウシュナイガワ","北海道","河川湖沼/河川","45.3037350876292","141.946485878563","01","010002","0100020003","4"
"kUl3Lt","010100020004","炭焼の沢川",,"北海道/声問川","河川湖沼/河川","45.2185988490939","141.880947666152","01","010002","0100020004","4"
"2QjWtw","010100030000","メグマ川","メグマガワ","北海道","河川湖沼/河川","45.4126116455693","141.831814646597","01","010003","0100030000","4"
"KMiPbz","010100030001","増幌川",,"北海道","河川湖沼/河川","45.4347244216729","141.860903822151","01","010003","0100030001","3"
"sIhHTC","010100030002","イチャンナイ川","イチャンナイガワ","北海道","河川湖沼/河川","45.400183027115","141.890981874193","01","010003","0100030002","4"
"aEgABF","010100030003","七線川",,"北海道","河川湖沼/河川","45.3904263624291","141.866831868723","01","010003","0100030003","4"
"SAftjI","010100030004","増幌中川",,"北海道/増幌川","河川湖沼/河川","45.3688460837079","141.861939363286","01","010003","0100030004","4"
"Awem1L","010100030005","ケナシポロ川","ケナシポロガワ","北海道/増幌川","河川湖沼/河川","45.3576402521007","141.839187691027","01","010003","0100030005","3"
"isdeJO","010100040000","自衛隊一号線川",,"北海道","河川湖沼/河川","45.3518510731332","142.090228031434","01","010004","0100040000","4"
"0oc7rR","010100040001","知来別川",,"北海道","河川湖沼/河川","45.338952177654","141.999624653311","01","010004","0100040001","4"
"Ikb09U","010100050000","四号線川",,"北海道","河川湖沼/河川","45.2957232369343","141.978615170468","01","010005","0100050000","4"
"qg9SRX","010100050001","鬼志別川",,"北海道","河川湖沼/河川","45.2975049117764","141.970948559132","01","010005","0100050001","4"
"8c8LA0","010100060000","猿骨四号線川",,"北海道","河川湖沼/河川","45.2390413318214","142.051079360517","01","010006","0100060000","4"
"Q87Ei3","010100060001","猿骨川",,"北海道","河川湖沼/河川","45.2453291136783","142.017877968488","01","010006","0100060001","4"
"y46x06","010100060002","エコペ川","エコペガワ","北海道/猿骨川","河川湖沼/河川","45.2969966144069","142.043455761142","01","010006","0100060002","4"
"g05pI9","010100060003","一号線川",,"北海道/猿骨川","河川湖沼/河川","45.2878113346279","142.055936038595","01","010006","0100060003","4"
"XW4iqc","010100060004","タンネペナイ川","タンネペナイガワ","北海道/猿骨川","河川湖沼/河川","45.2876124953055","142.117917086004","01","010006","0100060004","4"
"FS3b8f","010100070000","ヒトシベツ一号線川",,"北海道","河川湖沼/河川","45.1014179069626","142.078808151186","01","010007","0100070000","4"
"nO23Qi","010100070001","猿払川",,"北海道","河川湖沼/河川","45.0846960319079","142.156267674231","01","010007","0100070001","4"
"5K0Wyl","010100070002","カリベツ川","カリベツガワ","北海道/猿払川","河川湖沼/河川","45.1991332777632","142.012560457604","01","010007","0100070002","4"
"NFZPgo","010100070003","ニタチナイ川","ニタチナイガワ","北海道/猿払川","河川湖沼/河川","45.2479615961447","142.17892271321","01","010007","0100070003","3"
"vBYHYr","010100070004","一号線川",,"北海道/猿払川","河川湖沼/河川","45.2299413257623","142.100519920798","01","010007","0100070004","4"
"dxXAGu","010100070005","宗谷濁川",,"北海道/猿払川","河川湖沼/河川","45.2324202020929","142.216141603724","01","010007","0100070005","4"
"VtWtox","010100080000","市橋の沢川",,"北海道","河川湖沼/河川","44.9646485877732","142.248381136799","01","010008","0100080000","4"
"DpVm6A","010100080001","頓別川","トンベツガワ","北海道","河川湖沼/河川","44.9393979584533","142.228553207788","01","010008","0100080001","3"
"llUeOD","010100080002","クッチャロ川","クッチャロガワ","北海道/頓別川","河川湖沼/河川","45.1385624018422","142.36175993608","01","010008","0100080002","4"
"3hT7wG","010100080003","エボト川","エボトガワ","北海道/頓別川","河川湖沼/河川","45.0787054514962","142.378177980679","01","010008","0100080003","4"
"LdS0eJ","010100080004","ウソタンナイ川","ウソタンナイガワ","北海道/頓別川","河川湖沼/河川","45.0240326623713","142.44714103351","01","010008","0100080004","4"
"t9QSWM","010100080005","宇津内川",,"北海道/頓別川","河川湖沼/河川","45.0151438020851","142.18207377361","01","010008","0100080005","4"
"b5PLEP","010100080006","平賀内川",,"北海道/頓別川","河川湖沼/河川","44.9815304540803","142.29447461476","01","010008","0100080006","4"
"T1OEmS","010100080007","兵知安川",,"北海道/頓別川","河川湖沼/河川","44.9314343252465","142.424178232359","01","010008","0100080007","4"
"AXNx4V","010100080008","知駒内川",,"北海道/頓別川","河川湖沼/河川","44.9570437965288","142.196422373971","01","010008","0100080008","4"
"iTMpMY","010100090000","渡辺沢川",,"北海道","河川湖沼/河川","45.0659256035915","142.417344823131","01","010009","0100090000","4"
"0PLiv1","010100090001","豊寒別川",,"北海道","河川湖沼/河川","45.0625176664997","142.433556317915","01","010009","0100090001","4"
"ILKbd4","010100100000","風宇遠内川",,"北海道","河川湖沼/河川","44.9120831838485","142.528976757082","01","010010","0100100000","4"
"qHJ3V7","010100100001","エサシウエンナイ川","エサシウエンナイガワ","北海道","河川湖沼/河川","44.9413943146257","142.526534359377","01","010010","0100100001","4"
"8DHWDa","010100110000","二ノ沢川",,"北海道","河川湖沼/河川","44.8674040112417","142.436354102605","01","010011","0100110000","4"
"QzGPld","010100110001","北見幌別川",,"北海道","河川湖沼/河川","44.8337854258666","142.458789604574","01","010011","0100110001","3"
"yvFI3g","010100110002","ケモマナイ川","ケモマナイガワ","北海道/北見幌別川","河川湖沼/河川","44.9352840420116","142.476006851266","01","010011","0100110002","4"
"grEALj","010100110003","パンケナイ川","パンケナイガワ","北海道/北見幌別川","河川湖沼/河川","44.9876287707702","142.449186303576","01","010011","0100110003","4"
"YnDttm","010100110004","ペンケナイ川","ペンケナイガワ","北海道/北見幌別川","河川湖沼/河川","44.8497918120056","142.493620168279","01","010011","0100110004","3"
"GjCmbp","010100110005","四線川",,"北海道/北見幌別川","河川湖沼/河川","44.8525173694188","142.478475722403","01","010011","0100110005","4"
"ofBeTs","010100110006","オムロシュベツ川","オムロシュベツガワ","北海道","河川湖沼/河川","44.8592823749872","142.432192939903","01","010011","0100110006","4"
"6bA7Bv","010100120000","結ノ沢川",,"北海道","河川湖沼/河川","44.6608391608217","142.512570272592","01","010012","0100120000","4"
"O7z0jy","010100120001","徳志別川","トクシベツガワ","北海道","河川湖沼/河川","44.6394301332569","142.472819564265","01","010012","0100120001","4"
"w3xT1B","010100120002","ペンケカヨナイ川","ペンケカヨナイガワ","北海道/徳志別川","河川湖沼/河川","44.6007809593373","142.514647617033","01","010012","0100120002","4"
"dZwLJE","010100130000","ヒマ川","ヒマガワ","北海道","河川湖沼/河川","44.6872535644138","142.636530139323","01","010013","0100130000","4"
"VVvErH","010100130001","フーレップ川","フーレップガワ","北海道","河川湖沼/河川","44.6015696524284","142.593294994502","01","010013","0100130001","4"
"DRux9K","010100140000","柳沢川",,"北海道","河川湖沼/河川","44.6627332464214","142.757057287304","01","010014","0100140000","4"
"lNtpRN","010100140001","音標川",,"北海道","河川湖沼/河川","44.6145495544656","142.667964862587","01","010014","0100140001","4"
"3JsizQ","010100150000","柴崎川",,"北海道","河川湖沼/河川","44.6263104850625","142.782269712732","01","010015","0100150000","4"
"LFrbhT","010100150001","幌内川",,"北海道","河川湖沼/河川","44.530468707388","142.740376242638","01","010015","0100150001","3"
"tBq3ZW","010100150002","ナプポロナイ川","ナプポロナイガワ","北海道/幌内川","河川湖沼/河川","44.6545089829444","142.836846560125","01","010015","0100150002","4"
"bxoWHZ","010100150003","下幌内川",,"北海道/幌内川","河川湖沼/河川","44.6340638151275","142.864111484963","01","010015","0100150003","4"
"TtnPq2","010100160000","第三中雄武川",,"北海道","河川湖沼/河川","44.5499378246615","142.889443352827","01","010016","0100160000","4"
"BpmI85","010100160001","雄武川",,"北海道","河川湖沼/河川","44.5187923110665","142.800375136967","01","010016","0100160001","4"
"jllAQ8","010100160002","当沸川",,"北海道/雄武川","河川湖沼/河川","44.481412850534","142.922649033945","01","010016","0100160002","4"
"1hktyb","010100160003","イソサム川","イソサムガワ","北海道","河川湖沼/河川","44.4836109104317","142.884811251647","01","010016","0100160003","4"
"Jdjmge","010100170000","奥の沢川",,"北海道","河川湖沼/河川","44.266743949883","142.896767873216","01","010017","0100170000","4"
"r9ieYh","010100170001","興部川",,"北海道","河川湖沼/河川","44.4814497718099","143.131398783638","01","010017","0100170001","3"
"95h7Gk","010100170002","忍路子川",,"北海道/興部川","河川湖沼/河川","44.3129836700562","142.943747889309","01","010017","0100170002","4"
"R1g0on","010100170003","宇津川",,"北海道","河川湖沼/河川","44.4309114468658","143.024917647605","01","010017","0100170003","4"
"yXeT6q","010100170004","第一滝の川",,"北海道/興部川","河川湖沼/河川","44.4329747817781","143.011952646347","01","010017","0100170004","4"
"gTdLOt","010100180000","第三藻興部川",,"北海道","河川湖沼/河川","44.2325875557197","142.923391480506","01","010018","0100180000","4"
"YPcEww","010100180001","藻興部川",,"北海道","河川湖沼/河川","44.4185647712561","143.097907376738","01","010018","0100180001","3"
"GLbxez","010100180002","瑠椽川",,"北海道","河川湖沼/河川","44.3143094862387","143.099245132194","01","010018","0100180002","4"
"oHapWC","010100180003","第二秋里川",,"北海道/藻興部川","河川湖沼/河川","44.4263253258023","143.111744324675","01","010018","0100180003","4"
"6D9iEF","010100180004","於達部川",,"北海道/藻興部川","河川湖沼/河川","44.3507406045711","143.056511523337","01","010018","0100180004","4"
"Oz8bmI","010100180005","ポンルロチ川","ポンルロチガワ","北海道","河川湖沼/河川","44.3995217126152","143.114025708066","01","010018","0100180005","4"
"wv744L","010100180007","フトロノ沢川",,"北海道/藻興部川","河川湖沼/河川","44.3291406089858","143.003450678396","01","010018","0100180007","4"
"er5WMO","010100180008","１３号の沢川",,"北海道/藻興部川","河川湖沼/河川","44.2485931093774","142.950392320809","01","010018","0100180008","4"
"Wn4PuR","010100190000","上岡川",,"北海道","河川湖沼/河川","44.3126496264605","143.374200896876","01","010019","0100190000","4"
"Ej3IcU","010100190001","藻鼈川",,"北海道","河川湖沼/河川","44.2920594557124","143.360150439171","01","010019","0100190001","3"
"mf2AUX","010100190002","元丘川",,"北海道/藻鼈川","河川湖沼/河川","44.3274725120275","143.374894893184","01","010019","0100190002","3"
"4b1tD0","010100190003","豊岡川",,"北海道/藻鼈川","河川湖沼/河川","44.2967787254742","143.37263746286","01","010019","0100190003","4"
"M70ml3","010100200000","東の沢川",,"北海道","河川湖沼/河川","44.1982852629378","143.537243497414","01","010020","0100200000","4"
"u2Zf36","010100200001","シブノツナイ川","シブノツナイガワ","北海道","河川湖沼/河川","44.2481952629641","143.567284623181","01","010020","0100200001","3"
"bYY7L9","010100200002","シブノツナイ湖川",,"北海道/シブノツナイ川","河川湖沼/河川","44.2368183216261","143.532568505127","01","010020","0100200002","3"
"TUX0tc","010100200003","中の沢川",,"北海道","河川湖沼/河川","44.2225933189294","143.548089059615","01","010020","0100200003","4"
"BQVTbf","010100200004","信東川",,"北海道","河川湖沼/河川","44.2056702598944","143.568981836435","01","010020","0100200004","4"
"jMULTi","010100210000","福永沢川",,"北海道","河川湖沼/河川","44.1063874660609","143.652520714678","01","010021","0100210000","4"
"1ITEBl","010100210001","佐呂間別川",,"北海道","河川湖沼/河川","44.144716048904","143.928092980487","01","010021","0100210001","7"
"JESxjo","010100210002","芭露川",,"北海道/佐呂間別川","河川湖沼/河川","44.027390242663","143.615151248464","01","010021","0100210002","4"
"rARq1r","010100210003","キナウシ川","キナウシガワ","北海道/佐呂間別川","河川湖沼/河川","44.1395799632764","143.697520449832","01","010021","0100210003","3"
"9wQiJu","010100210004","ポン川","ポンガワ","北海道/佐呂間別川","河川湖沼/河川","44.1382655248333","143.643045998104","01","010021","0100210004","4"
"RsPbrx","010100210005","西の沢川",,"北海道/佐呂間別川","河川湖沼/河川","44.0431858010496","143.599375972049","01","010021","0100210005","4"
"zoO49A","010100210006","志撫子川",,"北海道/佐呂間別川","河川湖沼/河川","44.0893630163432","143.689389326859","01","010021","0100210006","4"
"hkMWRD","010100210007","仁倉川",,"北海道/佐呂間別川","河川湖沼/河川","44.0087335440758","143.8892615573","01","010021","0100210007","4"
"ZgLPzG","010100210008","安斉川",,"北海道/佐呂間別川","河川湖沼/河川","44.0213002232299","143.785331546731","01","010021","0100210008","3"
"HcKIhJ","010100210009","三線川",,"北海道/佐呂間別川","河川湖沼/河川","44.0219227258157","143.762596821735","01","010021","0100210009","4"
"p8JAZM","010100210010","武士川",,"北海道/佐呂間別川","河川湖沼/河川","43.9144957809707","143.701143735304","01","010021","0100210010","3"
"74ItHP","010100210011","四十号の沢川",,"北海道/佐呂間別川","河川湖沼/河川","43.9896932862646","143.699324862279","01","010021","0100210011","4"
"P0HmpS","010100210012","オンネルベシベ川","オンネルベシベガワ","北海道/佐呂間別川","河川湖沼/河川","43.9631088445375","143.658884018075","01","010021","0100210012","3"
"wWGf7V","010100210013","8線の沢川",,"北海道/佐呂間別川","河川湖沼/河川","44.0334582694585","143.875963227591","01","010021","0100210013","4"
"eSF7PY","010100210014","成金の沢川",,"北海道/佐呂間別川","河川湖沼/河川","44.0201163311316","143.81329155005","01","010021","0100210014","3"
"WOE0y1","010100220000","藤川",,"北海道","河川湖沼/河川","43.9482001869821","144.070662374123","01","010022","0100220000","4"
"EKCTg4","010100220001","卯原内川",,"北海道","河川湖沼/河川","43.9607535224765","144.052945734471","01","010022","0100220001","3"
"mGBLY7","010100220002","ニタテヨコツナイ川","ニタテヨコツナイガワ","北海道/卯原内川","河川湖沼/河川","44.0195171325229","144.097695752819","01","010022","0100220002","4"
"4CAEGa","010100220003","越歳川",,"北海道","河川湖沼/河川","43.9444229626529","144.081143512314","01","010022","0100220003","3"
"Myzxod","010100230001","車止内川",,"北海道","河川湖沼/河川","44.0110544156536","144.27460468141","01","010023","0100230001","3"
"uuyq6g","010100240000","末広川",,"北海道","河川湖沼/河川","43.8071876503069","144.306343789053","01","010024","0100240000","4"
"cqxiOj","010100240001","藻琴川",,"北海道","河川湖沼/河川","43.9204415479211","144.296544645513","01","010024","0100240001","3"
"Umwbwm","010100240002","第二藻琴川",,"北海道","河川湖沼/河川","43.9217086399687","144.319190811022","01","010024","0100240002","4"
"Civ4ep","010100250000","イチャンケシオマナイ川","イチャンケシオマナイガワ","北海道","河川湖沼/河川","43.8612709739328","144.424772704467","01","010025","0100250000","4"
"ketWWs","010100250001","浦士別川",,"北海道","河川湖沼/河川","43.8528068103644","144.392251309666","01","010025","0100250001","3"
"2asPEv","010100250002","丸万川",,"北海道/浦士別川","河川湖沼/河川","43.9400890435564","144.347007989453","01","010025","0100250002","4"
"K6rImy","010100260000","野川",,"北海道","河川湖沼/河川","43.706822625314","144.468260732292","01","010026","0100260000","4"
"s2qB4B","010100260001","止別川","ヤンベツガワ","北海道","河川湖沼/河川","43.8510359679626","144.471590485921","01","010026","0100260001","3"
"9YptME","010100260002","ポンヤンベツ川","ポンヤンベツガワ","北海道","河川湖沼/河川","43.7537943006064","144.419757402954","01","010026","0100260002","4"
"RUomuH","010100270000","ポンオニセップ沢川",,"北海道","河川湖沼/河川","43.6881167863984","144.506611566414","01","010027","0100270000","4"
"zQnfcK","010100270001","斜里川","シャリガワ","北海道","河川湖沼/河川","43.7067445437976","144.69809020541","01","010027","0100270001","4"
"hMm7UN","010100270002","猿間川",,"北海道/斜里川","河川湖沼/河川","43.8666303918609","144.662650235453","01","010027","0100270002","3"
"ZIl0CQ","010100270003","幾品川",,"北海道/斜里川","河川湖沼/河川","43.7966878719762","144.796851625979","01","010027","0100270003","4"
"HEjTkT","010100270004","秋ノ川",,"北海道/斜里川","河川湖沼/河川","43.8402278818631","144.735327183271","01","010027","0100270004","4"
"pAiM2W","010100270005","江鳶川",,"北海道","河川湖沼/河川","43.8026170632737","144.582708822748","01","010027","0100270005","4"
"7whEKZ","010100270006","チエサクエトンビ川","チエサクエトンビガワ","北海道/斜里川","河川湖沼/河川","43.7749253871273","144.650133269655","01","010027","0100270006","4"
"Psgxt2","010100280000","オオナイ川","オオナイガワ","北海道","河川湖沼/河川","43.8480120331889","144.87523581351","01","010028","0100280000","4"
"xofqb5","010100280001","奥蘂別川",,"北海道","河川湖沼/河川","43.838154815405","144.830298583556","01","010028","0100280001","3"
"fkeiT8","010100290000","翔雲川",,"北海道","河川湖沼/河川","44.0290939604192","145.132902551694","01","010029","0100290000","0"
"XgdbBb","010100290001","羅臼川",,"北海道","河川湖沼/河川","44.0521670184461","145.12472144462","01","010029","0100290001","4"
"Fcc4je","010100300000","キョウ川","キョウガワ","北海道","河川湖沼/河川","44.0295643888064","145.068188002558","01","010030","0100300000","4"
"n8aX1h","010100300001","知西別川",,"北海道","河川湖沼/河川","44.0122586854639","145.098287265923","01","010030","0100300001","4"
"549PJk","010100310000","大谷川",,"北海道","河川湖沼/河川","43.9444231303994","145.054226412293","01","010031","0100310000","4"
"N08Irn","010100310001","春苅古丹川",,"北海道","河川湖沼/河川","43.9508742404006","145.067758359827","01","010031","0100310001","4"
"uW7B9q","010100320000","梅峰川",,"北海道","河川湖沼/河川","43.8684309076935","145.013874168515","01","010032","0100320000","4"
"cS6tRt","010100320001","植別川",,"北海道","河川湖沼/河川","43.8798822980114","145.008034448056","01","010032","0100320001","3"
"UO5mzw","010100330000","横牛川",,"北海道","河川湖沼/河川","43.7291484072498","144.935832462001","01","010033","0100330000","4"
"CK4fhz","010100330001","忠類川",,"北海道","河川湖沼/河川","43.7129506466512","144.774729660726","01","010033","0100330001","4"
"kG37ZC","010100340000","モアン右支川",,"北海道","河川湖沼/河川","43.555747230258","144.729618910144","01","010034","0100340000","4"
"2C20HF","010100340001","標津川","シベツガワ","北海道","河川湖沼/河川","43.6306367601741","144.704652689891","01","010034","0100340001","4"
"Ky0TpI","010100340002","武佐川",,"北海道/標津川","河川湖沼/河川","43.6004828472671","144.898967151965","01","010034","0100340002","4"
"stZM7L","010100340003","シュラ川","シュラガワ","北海道","河川湖沼/河川","43.6851281187556","145.004299405429","01","010034","0100340003","4"
"apYEPO","010100340004","シュラ一号川",,"北海道","河川湖沼/河川","43.6403867221","145.046352734318","01","010034","0100340004","4"
"SlXxxR","010100340005","シュラ一号の一川",,"北海道/標津川","河川湖沼/河川","43.6580896193848","145.017500574646","01","010034","0100340005","4"
"AhWqfU","010100340006","ウラップ川","ウラップガワ","北海道","河川湖沼/河川","43.6417678359033","145.023462731788","01","010034","0100340006","3"
"idViXX","010100340007","クテクンベツ川","クテクンベツガワ","北海道","河川湖沼/河川","43.6729048027603","144.844254660746","01","010034","0100340007","4"
"09UbG0","010100340008","標津共成川",,"北海道","河川湖沼/河川","43.605805887232","145.039518281587","01","010034","0100340008","4"
"I5T4o3","010100340009","ますみ川",,"北海道/標津川","河川湖沼/河川","43.5620317226366","144.995493544528","01","010034","0100340009","3"
"q1RX66","010100340010","タワラマップ川","タワラマップガワ","北海道/標津川","河川湖沼/河川","43.5503758908427","144.975053261729","01","010034","0100340010","3"
"7XQPO9","010100340011","俣落川",,"北海道/標津川","河川湖沼/河川","43.6953059230498","144.776469379369","01","010034","0100340011","4"
"PTPIwc","010100340012","ケネカ川","ケネカガワ","北海道","河川湖沼/河川","43.5106692460274","144.758622115372","01","010034","0100340012","3"
"xPOBef","010100350000","朝川",,"北海道","河川湖沼/河川","43.4546089408621","144.967376295844","01","010035","0100350000","4"
"fLNtWi","010100350001","春別川",,"北海道","河川湖沼/河川","43.4734017099065","145.055454366256","01","010035","0100350001","3"
"XHMmEl","010100360000","奥西別川",,"北海道","河川湖沼/河川","43.5107025947107","144.622757098535","01","010036","0100360000","4"
"FDLfmo","010100360001","西別川","ニシベツガワ","北海道","河川湖沼/河川","43.4563142493627","144.696842929473","01","010036","0100360001","4"
"nzK84r","010100360002","清丸別川",,"北海道/西別川","河川湖沼/河川","43.4165878007066","145.200856038613","01","010036","0100360002","3"
"5vJ0Mu","010100360003","然内川",,"北海道/西別川","河川湖沼/河川","43.4098775743661","144.743008480861","01","010036","0100360003","4"
"NrHTux","010100360004","ポンベツ川","ポンベツガワ","北海道/西別川","河川湖沼/河川","43.5641493947677","144.619132669761","01","010036","0100360004","4"
"vnGMcA","010100360005","シワンベツ川","シワンベツガワ","北海道/西別川","河川湖沼/河川","43.4738898079754","144.680214875599","01","010036","0100360005","4"
"djFEUD","010100370000","南区沢川",,"北海道","河川湖沼/河川","43.1160098668478","145.022636142363","01","010037","0100370000","4"
"VfExCG","010100370001","風蓮川","フウレンガワ","北海道","河川湖沼/河川","43.2908777713349","145.385314923171","01","010037","0100370001","7"
"DbDqkJ","010100380000","７号支線川",,"北海道","河川湖沼/河川","42.9660434243807","144.585785955384","01","010038","0100380000","4"
"l7Cj2M","010100380001","チョロベツ川","チョロベツガワ","北海道","河川湖沼/河川","42.9626020082431","144.570124476559","01","010038","0100380001","4"
"33BbKP","010100390000","竜神川",,"北海道","河川湖沼/河川","43.0258856561235","144.280380565161","01","010039","0100390000","4"
"KZA4sS","010100390001","星が浦川",,"北海道","河川湖沼/河川","43.0051665038926","144.309666029472","01","010039","0100390001","3"
"sVyXaV","010100400000","イベシベツ",,"北海道","河川湖沼/河川","43.4869243132306","144.147526756435","01","010040","0100400000","0"
"aRxPSY","010100400001","阿寒川",,"北海道","河川湖沼/河川","43.4309384771742","144.138109521209","01","010040","0100400001","3"
"SNwIB1","010100400002","舌辛川",,"北海道","河川湖沼/河川","43.1436598486432","144.12041140319","01","010040","0100400002","3"
"AJvBj4","010100410000","マツノ川","マツノガワ","北海道","河川湖沼/河川","43.0212312322148","144.09394859666","01","010041","0100410000","4"
"iFuu17","010100410001","庶路川",,"北海道","河川湖沼/河川","43.0295262319342","144.101481099316","01","010041","0100410001","3"
"0BtmJa","010100410002","コイトイ川","コイトイガワ","北海道/庶路川","河川湖沼/河川","42.9909523343033","144.156386098119","01","010041","0100410002","3"
"Ixsfrd","010100410003","シリクロチ川","シリクロチガワ","北海道/庶路川","河川湖沼/河川","43.0521379025061","144.080205268036","01","010041","0100410003","3"
"qtr89g","010100410004","古川",,"北海道/庶路川","河川湖沼/河川","43.0256815070521","144.217440387532","01","010041","0100410004","4"
"8pq0Rj","010100410005","トマリベツ川","トマリベツガワ","北海道/庶路川","河川湖沼/河川","43.0249617841515","144.128598046177","01","010041","0100410005","4"
"QloTzm","010100410006","トマリベツ支流川",,"北海道/庶路川","河川湖沼/河川","43.0347956733385","144.131876937514","01","010041","0100410006","4"
"yhnMhp","010100420000","支流一号川",,"北海道","河川湖沼/河川","43.116385429945","143.873208866703","01","010042","0100420000","4"
"gdmEZs","010100420001","茶路川",,"北海道","河川湖沼/河川","43.2051554356786","143.875715829921","01","010042","0100420001","4"
"Y9lxHv","010100420002","戻辺川",,"北海道/茶路川","河川湖沼/河川","42.9609948429436","144.060885524524","01","010042","0100420002","3"
"G5kqpy","010100430000","一号川",,"北海道","河川湖沼/河川","42.9756194400867","143.962735597995","01","010043","0100430000","4"
"o1jj7B","010100430001","和天別川",,"北海道","河川湖沼/河川","43.0067356928847","143.939721352271","01","010043","0100430001","3"
"5XibPE","010100430002","恋隠川",,"北海道","河川湖沼/河川","42.9883551308296","143.986865243219","01","010043","0100430002","3"
"NTh4xH","010100430003","シャチホロ川","シャチホロガワ","北海道/和天別川","河川湖沼/河川","42.9868795800326","143.943278015274","01","010043","0100430003","4"
"vPfXfK","010100440000","霧の沢川",,"北海道","河川湖沼/河川","42.963720867102","143.826186523542","01","010044","0100440000","4"
"dLePXN","010100440001","音別川",,"北海道","河川湖沼/河川","43.0964387711267","143.790576630016","01","010044","0100440001","4"
"VHdIFQ","010100440002","アカタノンペ川","アカタノンペガワ","北海道/音別川","河川湖沼/河川","42.9023554144573","143.88204965689","01","010044","0100440002","4"
"DDcBnT","010100440003","ポンアカタノンペ川","ポンアカタノンペガワ","北海道/音別川","河川湖沼/河川","42.898852911328","143.908034103841","01","010044","0100440003","3"
"lzbu5W","010100440004","オコタヌンペ川","オコタヌンペガワ","北海道/音別川","河川湖沼/河川","42.9188070805354","143.897356606625","01","010044","0100440004","4"
"3vamNZ","010100440005","ムリ川","ムリガワ","北海道/音別川","河川湖沼/河川","42.9641440341264","143.842779664737","01","010044","0100440005","3"
"Lr9fw2","010100450000","第三の沢川",,"北海道","河川湖沼/河川","42.9377974045234","143.845167459095","01","010045","0100450000","4"
"tn88e5","010100450001","尺別川",,"北海道","河川湖沼/河川","42.9048393121319","143.804567425542","01","010045","0100450001","3"
"bj70W8","010100460000","榊原沢川",,"北海道","河川湖沼/河川","42.8427741955546","143.85486031348","01","010046","0100460000","4"
"Tf5TEb","010100460001","直別川",,"北海道","河川湖沼/河川","42.8871112566901","143.7927226982","01","010046","0100460001","3"
"Bb4Mme","010100470000","石岡沢川",,"北海道","河川湖沼/河川","42.8282701090815","143.750168296932","01","010047","0100470000","4"
"j73F4h","010100470001","厚内川",,"北海道","河川湖沼/河川","42.8332051472081","143.745116570103","01","010047","0100470001","4"
"132xMk","010100480000","パンケオラップ川","パンケオラップガワ","北海道","河川湖沼/河川","42.6346061773803","143.489293767909","01","010048","0100480000","4"
"IZ1qun","010100480001","湧洞川",,"北海道","河川湖沼/河川","42.5760441666667","143.5268188875","01","010048","0100480001","3"
"qV0jcq","010100490000","小四の沢川",,"北海道","河川湖沼/河川","42.6063101409781","143.376344947684","01","010049","0100490000","4"
"8QZbUt","010100490001","生花苗川",,"北海道","河川湖沼/河川","42.5534098770069","143.504857038852","01","010049","0100490001","3"
"QMY4Cw","010100490002","キモントウ川","キモントウガワ","北海道/生花苗川","河川湖沼/河川","42.5995373830019","143.479022878299","01","010049","0100490002","4"
"yIWXkz","010100490003","一の沢川",,"北海道/生花苗川","河川湖沼/河川","42.5912171069347","143.458396207382","01","010049","0100490003","3"
"gEVQ2C","010100500000","二の沢川",,"北海道","河川湖沼/河川","42.5357534695343","143.42305315718","01","010050","0100500000","4"
"YAUIKF","010100500001","当縁川",,"北海道","河川湖沼/河川","42.569259344026","143.309969240001","01","010050","0100500001","4"
"GwTBsI","010100500002","忠類幌内川",,"北海道","河川湖沼/河川","42.5308357214042","143.390642853425","01","010050","0100500002","3"
"osSuaL","010100510000","シクマノ沢川",,"北海道","河川湖沼/河川","42.4651780702419","143.026437637639","01","010051","0100510000","4"
"6oRmSO","010100510001","歴舟川","レキフネガワ","北海道","河川湖沼/河川","42.5236746316832","143.191889771627","01","010051","0100510001","3"
"OkQfAR","010100510002","振別川",,"北海道","河川湖沼/河川","42.4874576766616","143.26557560689","01","010051","0100510002","3"
"wgP8iU","010100510003","東川",,"北海道/歴舟川","河川湖沼/河川","42.4962808640835","143.278640629369","01","010051","0100510003","4"
"ecO10X","010100510004","歴舟中の川",,"北海道/歴舟川","河川湖沼/河川","42.5292815773681","143.184090049555","01","010051","0100510004","3"
